19.75,0.64147,3.0029e-05,0.0054248,0.11551,1.2716e-05,0.0010939
20,0.64233,3.0246e-05,0.0054447,0.11696,1.2765e-05,0.0010954
20.25,0.64187,3.0329e-05,0.0054516,0.11885,1.2824e-05,0.0011001
20.5,0.64232,3.0346e-05,0.0054526,0.11876,1.2855e-05,0.0011036
20.75,0.64234,3.0373e-05,0.0054551,0.11893,1.2846e-05,0.0011035
21,0.64267,3.0383e-05,0.0054562,0.11791,1.2819e-05,0.0011028
21.25,0.64305,3.0439e-05,0.0054612,0.1182,1.2811e-05,0.0011038
21.5,0.64331,3.0487e-05,0.005466,0.1186,1.2795e-05,0.0011026
21.75,0.64356,3.0551e-05,0.0054714,0.1181,1.2858e-05,0.0011051
22,0.64351,3.0565e-05,0.0054721,0.11731,1.2901e-05,0.0011079
22.25,0.64293,3.0549e-05,0.0054701,0.11839,1.2927e-05,0.0011101
22.5,0.64331,3.0599e-05,0.005474,0.11893,1.2962e-05,0.0011134
22.75,0.64324,3.0658e-05,0.0054787,0.11988,1.2992e-05,0.0011175
23,0.6427,3.0671e-05,0.0054795,0.12009,1.2995e-05,0.0011196
23.25,0.64319,3.0661e-05,0.0054785,0.11952,1.3002e-05,0.0011197
23.5,0.64382,3.0691e-05,0.0054821,0.12041,1.296e-05,0.0011157
23.75,0.64368,3.0753e-05,0.005488,0.11997,1.2941e-05,0.0011144
24,0.64331,3.0711e-05,0.0054843,0.12098,1.2913e-05,0.0011135
24.25,0.64357,3.064e-05,0.0054778,0.1216,1.2865e-05,0.0011127
24.5,0.64372,3.065e-05,0.0054779,0.12149,1.2903e-05,0.0011162
24.75,0.64441,3.0633e-05,0.0054764,0.12191,1.2883e-05,0.0011154
25,0.64516,3.0624e-05,0.0054754,0.12307,1.29e-05,0.001116
25.25,0.64435,3.0643e-05,0.005477,0.1236,1.2915e-05,0.0011164
25.5,0.64471,3.065e-05,0.0054779,0.1223,1.2896e-05,0.0011149
25.75,0.64499,3.0683e-05,0.0054811,0.12269,1.2877e-05,0.0011137
26,0.64702,3.0724e-05,0.0054849,0.12139,1.2877e-05,0.0011138
26.25,0.64779,3.0741e-05,0.0054867,0.12025,1.286e-05,0.001113
26.5,0.64763,3.0771e-05,0.0054899,0.12036,1.2844e-05,0.0011106
26.75,0.6482,3.081e-05,0.0054935,0.1201,1.2849e-05,0.0011105
27,0.64827,3.0822e-05,0.0054947,0.12007,1.2801e-05,0.0011097
27.25,0.64712,3.0858e-05,0.0054987,0.12115,1.2745e-05,0.0011061
27.5,0.64596,3.0833e-05,0.005496,0.12125,1.2753e-05,0.0011082
27.75,0.64643,3.0791e-05,0.005492,0.12132,1.2735e-05,0.0011081
28,0.64792,3.0818e-05,0.0054946,0.12166,1.2686e-05,0.0011076
28.25,0.64761,3.0839e-05,0.0054969,0.12134,1.2658e-05,0.0011058
28.5,0.64851,3.0878e-05,0.0055007,0.11984,1.2643e-05,0.0011046
28.75,0.64807,3.0891e-05,0.0055028,0.11897,1.2613e-05,0.0011
29,0.64898,3.0882e-05,0.0055029,0.11828,1.2566e-05,0.0010955
29.25,0.6484,3.0866e-05,0.0055023,0.11765,1.2513e-05,0.0010913
29.5,0.65039,3.0875e-05,0.0055035,0.11827,1.2477e-05,0.0010898
29.75,0.65028,3.0923e-05,0.0055081,0.11796,1.2468e-05,0.0010889
30,0.65167,3.0978e-05,0.0055126,0.11775,1.2531e-05,0.0010923
30.25,0.65268,3.1062e-05,0.0055196,0.11615,1.2585e-05,0.0010962
30.5,0.65401,3.1162e-05,0.0055292,0.11482,1.2593e-05,0.0010948
30.75,0.65427,3.1205e-05,0.0055337,0.11339,1.2584e-05,0.0010923
31,0.65331,3.1232e-05,0.0055368,0.11363,1.2573e-05,0.0010897
31.25,0.65291,3.1211e-05,0.0055342,0.11325,1.2638e-05,0.0010932
31.5,0.65329,3.1214e-05,0.0055334,0.11394,1.2725e-05,0.0010982
31.75,0.65397,3.1235e-05,0.0055349,0.11268,1.2776e-05,0.0011006
32,0.65356,3.1222e-05,0.0055342,0.11224,1.2748e-05,0.0010981
32.25,0.65354,3.1198e-05,0.0055323,0.1129,1.2715e-05,0.0010961
32.5,0.65474,3.1218e-05,0.0055342,0.11268,1.2724e-05,0.0010961
32.75,0.65521,3.1258e-05,0.0055382,0.11274,1.269e-05,0.0010944
33,0.65529,3.1275e-05,0.0055405,0.11238,1.2619e-05,0.0010906
33.25,0.6552,3.1273e-05,0.0055414,0.1123,1.251e-05,0.0010847
33.5,0.655,3.1241e-05,0.0055394,0.11186,1.2411e-05,0.0010799
33.75,0.6541,3.1219e-05,0.0055381,0.11166,1.2343e-05,0.0010761
34,0.65546,3.1272e-05,0.0055436,0.11046,1.2294e-05,0.0010731
34.25,0.65499,3.1286e-05,0.0055459,0.11175,1.2219e-05,0.001068
34.5,0.65554,3.1296e-05,0.0055471,0.1111,1.22e-05,0.0010669
34.75,0.6551,3.1291e-05,0.0055474,0.11039,1.2161e-05,0.0010628
35,0.65606,3.1311e-05,0.0055495,0.11047,1.215e-05,0.0010611
35.25,0.65629,3.1327e-05,0.0055516,0.11072,1.2104e-05,0.0010572
35.5,0.65551,3.1322e-05,0.0055511,0.11063,1.2105e-05,0.0010577
35.75,0.65575,3.132e-05,0.0055513,0.1101,1.2066e-05,0.0010557
36,0.65491,3.1262e-05,0.0055463,0.11013,1.2011e-05,0.0010537
36.25,0.65509,3.123e-05,0.0055433,0.11068,1.1982e-05,0.0010535
36.5,0.65532,3.1223e-05,0.0055433,0.11065,1.1898e-05,0.0010497
36.75,0.65448,3.1197e-05,0.0055417,0.11179,1.1807e-05,0.0010455
37,0.65386,3.1154e-05,0.0055386,0.11098,1.1752e-05,0.0010412
37.25,0.65295,3.106e-05,0.0055311,0.11093,1.1707e-05,0.0010348
37.5,0.65362,3.1032e-05,0.0055291,0.1111,1.1694e-05,0.0010314
37.75,0.6535,3.106e-05,0.0055315,0.1108,1.1728e-05,0.0010328
38,0.65359,3.1064e-05,0.0055315,0.1116,1.172e-05,0.0010343
38.25,0.65367,3.1072e-05,0.0055322,0.11261,1.1713e-05,0.0010343
38.5,0.65405,3.1125e-05,0.0055369,0.11426,1.172e-05,0.0010359
38.75,0.65386,3.1181e-05,0.0055423,0.11396,1.1677e-05,0.001035
39,0.6534,3.1232e-05,0.0055466,0.11482,1.17e-05,0.0010372
39.25,0.6532,3.1275e-05,0.0055502,0.11573,1.1716e-05,0.0010394
39.5,0.6537,3.1336e-05,0.0055552,0.11493,1.1777e-05,0.0010433
39.75,0.65375,3.1371e-05,0.0055583,0.11512,1.18e-05,0.0010446
40,0.65524,3.1395e-05,0.0055601,0.11531,1.183e-05,0.0010468
40.25,0.65452,3.1394e-05,0.0055593,0.11596,1.187e-05,0.0010505
40.5,0.65449,3.1431e-05,0.0055632,0.11657,1.1845e-05,0.0010479
40.75,0.6556,3.1464e-05,0.0055664,0.11464,1.1853e-05,0.0010476
41,0.65684,3.1475e-05,0.005568,0.11344,1.1831e-05,0.0010449
41.25,0.6566,3.1461e-05,0.0055675,0.11402,1.1783e-05,0.0010407
41.5,0.65602,3.1452e-05,0.0055678,0.11373,1.1721e-05,0.0010346
41.75,0.6572,3.148e-05,0.0055708,0.11182,1.1693e-05,0.0010324
42,0.65721,3.1485e-05,0.0055716,0.11215,1.1673e-05,0.0010308
42.25,0.65747,3.1558e-05,0.0055797,0.11125,1.1602e-05,0.0010237
42.5,0.65882,3.1603e-05,0.0055853,0.1091,1.1513e-05,0.001015
42.75,0.65887,3.1632e-05,0.0055887,0.11032,1.1488e-05,0.0010111
43,0.66132,3.1718e-05,0.0055967,0.10915,1.1494e-05,0.0010101
43.25,0.6624,3.1831e-05,0.0056067,0.10863,1.1558e-05,0.0010128
43.5,0.66274,3.1919e-05,0.0056148,0.10814,1.1579e-05,0.0010124
43.75,0.6641,3.1986e-05,0.0056217,0.10742,1.1558e-05,0.0010082
44,0.66468,3.204e-05,0.0056263,0.10799,1.1595e-05,0.0010103
44.25,0.66482,3.2164e-05,0.0056373,0.10839,1.1637e-05,0.0010125
44.5,0.66432,3.2261e-05,0.0056451,0.11073,1.1714e-05,0.0010192
44.75,0.66529,3.2359e-05,0.0056535,0.11036,1.1764e-05,0.0010227
45,0.66682,3.2483e-05,0.0056642,0.11,1.1837e-05,0.0010271
45.25,0.668,3.2607e-05,0.0056753,0.10897,1.1882e-05,0.0010286
45.5,0.66907,3.2723e-05,0.005686,0.10765,1.188e-05,0.0010272
45.75,0.66868,3.2771e-05,0.0056908,0.10803,1.184e-05,0.0010255
46,0.66988,3.2831e-05,0.0056963,0.10691,1.1828e-05,0.0010256
46.25,0.67121,3.2942e-05,0.0057062,0.10564,1.1867e-05,0.0010268
46.5,0.67286,3.3067e-05,0.0057177,0.10517,1.1892e-05,0.0010264
46.75,0.67349,3.3162e-05,0.0057253,0.10529,1.1987e-05,0.0010326
47,0.67467,3.33e-05,0.0057372,0.10561,1.2088e-05,0.0010365
47.25,0.67637,3.3424e-05,0.0057475,0.10478,1.2207e-05,0.0010421
47.5,0.67752,3.3574e-05,0.0057606,0.10469,1.2291e-05,0.0010453
47.75,0.67833,3.3776e-05,0.0057781,0.10424,1.2372e-05,0.0010495
48,0.68042,3.3936e-05,0.0057911,0.1035,1.2505e-05,0.0010582
48.25,0.68231,3.4176e-05,0.0058114,0.10198,1.2632e-05,0.0010649
48.5,0.68418,3.44e-05,0.00583,0.10194,1.278e-05,0.0010742
48.75,0.6854,3.4598e-05,0.0058456,0.10122,1.2958e-05,0.0010861
49,0.68647,3.4724e-05,0.0058554,0.10126,1.3123e-05,0.0010959
49.25,0.68643,3.4907e-05,0.0058707,0.10033,1.3272e-05,0.0011027
49.5,0.68845,3.5084e-05,0.0058854,0.099575,1.3428e-05,0.0011099
49.75,0.68965,3.532e-05,0.005905,0.099927,1.3611e-05,0.0011188
50,0.69099,3.5571e-05,0.0059249,0.10046,1.3843e-05,0.0011321
50.25,0.69185,3.588e-05,0.0059496,0.10171,1.4109e-05,0.001147
50.5,0.69377,3.6177e-05,0.005973,0.10212,1.4378e-05,0.0011628
50.75,0.69685,3.6615e-05,0.0060058,0.1038,1.4862e-05,0.0011919
51,0.69885,3.7059e-05,0.0060398,0.10597,1.5283e-05,0.001217
51.25,0.70043,3.7482e-05,0.0060725,0.10603,1.5662e-05,0.0012382
51.5,0.70305,3.7932e-05,0.0061068,0.10616,1.6091e-05,0.0012613
51.75,0.70675,3.8435e-05,0.0061474,0.10593,1.6413e-05,0.0012748
52,0.70974,3.9007e-05,0.006192,0.10587,1.6935e-05,0.0012957
52.25,0.7118,3.9602e-05,0.0062371,0.10571,1.7551e-05,0.0013213
52.5,0.71493,4.0229e-05,0.0062846,0.10566,1.8072e-05,0.0013463
52.75,0.71699,4.0817e-05,0.0063286,0.10706,1.8586e-05,0.0013706
53,0.71777,4.1319e-05,0.0063655,0.1087,1.9054e-05,0.0013944
53.25,0.71946,4.1732e-05,0.0063953,0.10805,1.9432e-05,0.0014163
53.5,0.72134,4.2133e-05,0.0064265,0.10822,1.9611e-05,0.0014268
53.75,0.72256,4.2517e-05,0.0064576,0.10697,1.9704e-05,0.0014303
54,0.72405,4.2828e-05,0.0064825,0.10743,1.9807e-05,0.0014349
54.25,0.72507,4.3173e-05,0.0065096,0.10703,1.9961e-05,0.0014419
54.5,0.72647,4.347e-05,0.0065312,0.10781,2.0195e-05,0.0014563
54.75,0.72728,4.3781e-05,0.0065541,0.10713,2.042e-05,0.0014689
55,0.72824,4.4089e-05,0.0065767,0.10748,2.0677e-05,0.0014819
55.25,0.72952,4.4442e-05,0.0066026,0.1074,2.0935e-05,0.0014951
55.5,0.73124,4.4816e-05,0.0066305,0.10523,2.1234e-05,0.0015058
55.75,0.73416,4.5164e-05,0.0066569,0.10376,2.1434e-05,0.001513
56,0.73579,4.5558e-05,0.0066861,0.1034,2.1703e-05,0.0015231
56.25,0.73657,4.5873e-05,0.0067092,0.1032,2.1935e-05,0.0015323
56.5,0.73764,4.6171e-05,0.0067293,0.10487,2.2203e-05,0.0015483
56.75,0.73739,4.6366e-05,0.0067418,0.10475,2.2396e-05,0.0015624
57,0.73845,4.6574e-05,0.0067562,0.10467,2.2572e-05,0.0015721
57.25,0.73943,4.6845e-05,0.0067743,0.10501,2.2813e-05,0.0015862
57.5,0.74021,4.7107e-05,0.0067929,0.10439,2.3016e-05,0.0015951
57.75,0.74129,4.7383e-05,0.0068129,0.10469,2.3155e-05,0.0016011
58,0.74194,4.7651e-05,0.0068325,0.10461,2.3305e-05,0.0016056
58.25,0.74246,4.7868e-05,0.0068484,0.10334,2.3423e-05,0.0016096
58.5,0.74367,4.805e-05,0.0068606,0.10303,2.3634e-05,0.0016183
58.75,0.74487,4.8247e-05,0.0068738,0.10205,2.3847e-05,0.0016272
59,0.74496,4.8401e-05,0.0068841,0.1027,2.3991e-05,0.0016343
59.25,0.745,4.8527e-05,0.0068929,0.10245,2.4043e-05,0.0016379
59.5,0.74483,4.8609e-05,0.0068986,0.10295,2.4111e-05,0.0016413
59.75,0.74398,4.8724e-05,0.0069068,0.10352,2.4167e-05,0.0016442
60,0.7449,4.8787e-05,0.0069111,0.10294,2.4209e-05,0.0016472
60.25,0.74456,4.8875e-05,0.0069176,0.10319,2.4231e-05,0.0016486
60.5,0.74412,4.8908e-05,0.0069192,0.10294,2.4271e-05,0.0016528
60.75,0.74408,4.8963e-05,0.0069221,0.10369,2.4373e-05,0.0016583
61,0.74455,4.9075e-05,0.006929,0.10353,2.45e-05,0.0016654
61.25,0.74487,4.915e-05,0.0069332,0.10296,2.4598e-05,0.0016717
61.5,0.74454,4.9228e-05,0.0069379,0.10307,2.4674e-05,0.0016768
61.75,0.74507,4.9246e-05,0.0069388,0.10257,2.4704e-05,0.0016788
62,0.74548,4.9285e-05,0.006942,0.10186,2.4681e-05,0.0016774
62.25,0.74445,4.9243e-05,0.0069391,0.10143,2.4668e-05,0.0016768
62.5,0.74541,4.922e-05,0.0069384,0.10167,2.4595e-05,0.0016726
62.75,0.74445,4.9138e-05,0.0069331,0.10066,2.4527e-05,0.0016689
63,0.74379,4.9043e-05,0.0069266,0.10154,2.4473e-05,0.001666
63.25,0.74312,4.8914e-05,0.0069173,0.10217,2.4451e-05,0.0016643
63.5,0.74231,4.8755e-05,0.0069066,0.10197,2.4348e-05,0.0016589
63.75,0.7423,4.8636e-05,0.0068982,0.10245,2.4276e-05,0.0016563
64,0.74195,4.855e-05,0.006893,0.10205,2.4164e-05,0.0016501
64.25,0.74194,4.844e-05,0.0068865,0.10153,2.4013e-05,0.0016416
64.5,0.7418,4.8413e-05,0.0068853,0.10157,2.3924e-05,0.0016373
64.75,0.74153,4.8321e-05,0.0068792,0.10069,2.3857e-05,0.0016327
65,0.74104,4.8184e-05,0.0068698,0.10056,2.3766e-05,0.0016275
65.25,0.73979,4.8009e-05,0.0068568,0.10167,2.3688e-05,0.0016257
65.5,0.73938,4.7835e-05,0.0068437,0.10194,2.3632e-05,0.0016242
65.75,0.73841,4.7742e-05,0.0068372,0.10271,2.3554e-05,0.0016207
66,0.73865,4.764e-05,0.0068304,0.10062,2.3445e-05,0.0016156
66.25,0.73811,4.7516e-05,0.0068223,0.099242,2.3294e-05,0.001608
66.5,0.73876,4.741e-05,0.0068149,0.098505,2.3165e-05,0.0016036
66.75,0.73794,4.7263e-05,0.0068046,0.098284,2.3014e-05,0.0015981
67,0.73851,4.7101e-05,0.0067944,0.097095,2.2767e-05,0.0015867
67.25,0.73775,4.6932e-05,0.0067837,0.098069,2.2503e-05,0.0015745
67.5,0.73659,4.6742e-05,0.0067709,0.09795,2.2278e-05,0.0015651
67.75,0.73525,4.6495e-05,0.0067535,0.097258,2.2107e-05,0.0015564
68,0.73329,4.6248e-05,0.0067358,0.098779,2.1915e-05,0.0015481
68.25,0.73276,4.5993e-05,0.0067174,0.099229,2.171e-05,0.00154
68.5,0.7321,4.572e-05,0.0066975,0.099528,2.1537e-05,0.0015319
68.75,0.7317,4.5497e-05,0.0066812,0.09995,2.1376e-05,0.0015241
69,0.7312,4.5318e-05,0.0066684,0.099194,2.1228e-05,0.0015157
69.25,0.73071,4.5151e-05,0.0066567,0.098454,2.1075e-05,0.0015062
69.5,0.72994,4.4956e-05,0.0066424,0.09774,2.0944e-05,0.0014985
69.75,0.72965,4.4716e-05,0.0066253,0.097464,2.0727e-05,0.0014869
70,0.72935,4.4469e-05,0.0066085,0.096951,2.0422e-05,0.0014706
70.25,0.72738,4.4127e-05,0.0065831,0.096804,2.018e-05,0.0014594
70.5,0.72542,4.3831e-05,0.0065613,0.096133,1.9951e-05,0.0014475
70.75,0.72379,4.3393e-05,0.0065282,0.095636,1.9714e-05,0.0014357
71,0.72186,4.2931e-05,0.0064929,0.096455,1.9481e-05,0.001424
71.25,0.71954,4.255e-05,0.006464,0.097866,1.9212e-05,0.0014112
71.5,0.71693,4.2084e-05,0.0064285,0.098074,1.8905e-05,0.0013967
71.75,0.71449,4.16e-05,0.0063914,0.097522,1.8619e-05,0.0013819
72,0.71148,4.1053e-05,0.0063504,0.098166,1.82e-05,0.0013599
72.25,0.70767,4.046e-05,0.0063051,0.097949,1.7851e-05,0.0013395
72.5,0.70509,3.9858e-05,0.0062585,0.098294,1.7528e-05,0.0013204
72.75,0.7027,3.9264e-05,0.006211,0.098052,1.7306e-05,0.0013081
73,0.69986,3.8722e-05,0.0061674,0.097845,1.7085e-05,0.0012952
73.25,0.69747,3.825e-05,0.0061289,0.09854,1.6889e-05,0.0012851
73.5,0.69604,3.7877e-05,0.0060989,0.098873,1.6673e-05,0.001273
73.75,0.69305,3.7485e-05,0.0060679,0.098827,1.6389e-05,0.0012582
74,0.69063,3.7095e-05,0.0060363,0.099842,1.6084e-05,0.001246
74.25,0.68788,3.6711e-05,0.0060059,0.10045,1.5716e-05,0.0012297
74.5,0.68582,3.6334e-05,0.0059748,0.1007,1.5458e-05,0.0012194
74.75,0.68536,3.6004e-05,0.0059491,0.098065,1.5107e-05,0.0012016
75,0.68288,3.5599e-05,0.005918,0.097116,1.4628e-05,0.0011773
75.25,0.68092,3.5169e-05,0.0058848,0.097261,1.415e-05,0.0011518
75.5,0.67853,3.473e-05,0.0058494,0.096398,1.3746e-05,0.0011327
75.75,0.67582,3.4308e-05,0.0058157,0.096326,1.3343e-05,0.0011105
76,0.67414,3.3894e-05,0.0057826,0.095833,1.2978e-05,0.001089
76.25,0.67189,3.3564e-05,0.0057555,0.09749,1.2704e-05,0.0010735
76.5,0.67107,3.3267e-05,0.0057313,0.097113,1.243e-05,0.0010585
76.75,0.66962,3.3046e-05,0.0057134,0.096323,1.2219e-05,0.0010452
77,0.66793,3.2854e-05,0.0056969,0.096589,1.2099e-05,0.0010385
77.25,0.66635,3.2613e-05,0.0056768,0.096277,1.1932e-05,0.0010279
77.5,0.66464,3.2369e-05,0.0056554,0.09771,1.1831e-05,0.0010231
77.75,0.66265,3.2145e-05,0.0056351,0.098648,1.1753e-05,0.0010213
78,0.66085,3.1916e-05,0.0056148,0.099386,1.1673e-05,0.0010177
78.25,0.65849,3.1695e-05,0.0055939,0.10033,1.1687e-05,0.00102
78.5,0.65613,3.1527e-05,0.0055776,0.10316,1.1727e-05,0.0010245
78.75,0.65326,3.1343e-05,0.0055597,0.10618,1.1762e-05,0.0010282
79,0.65169,3.1166e-05,0.0055424,0.10601,1.1814e-05,0.001033
79.25,0.65191,3.1042e-05,0.0055301,0.1064,1.1848e-05,0.0010363
79.5,0.65106,3.0921e-05,0.0055194,0.10749,1.1813e-05,0.0010336
79.75,0.64931,3.0819e-05,0.0055095,0.10873,1.1829e-05,0.0010356
80,0.64873,3.07e-05,0.0054988,0.109,1.1792e-05,0.0010329
80.25,0.64849,3.0597e-05,0.0054889,0.10765,1.1785e-05,0.001034
80.5,0.64733,3.0499e-05,0.0054805,0.10808,1.1713e-05,0.0010298
80.75,0.64593,3.039e-05,0.005471,0.10881,1.1642e-05,0.001026
81,0.64559,3.0308e-05,0.0054644,0.10944,1.1537e-05,0.0010198
81.25,0.64448,3.0248e-05,0.0054588,0.11008,1.152e-05,0.0010191
81.5,0.64438,3.0201e-05,0.0054548,0.11003,1.1481e-05,0.0010167
81.75,0.64355,3.0164e-05,0.0054523,0.10989,1.1412e-05,0.0010114
82,0.64432,3.0116e-05,0.0054487,0.1089,1.1368e-05,0.0010061
82.25,0.6442,3.0141e-05,0.0054522,0.10804,1.131e-05,0.0009992
82.5,0.64455,3.0116e-05,0.0054503,0.10803,1.1304e-05,0.0009968
82.75,0.64367,3.0067e-05,0.0054457,0.10696,1.1307e-05,0.00099647
83,0.6428,3.0009e-05,0.0054406,0.10783,1.1278e-05,0.00099462
83.25,0.64323,2.9981e-05,0.005438,0.10741,1.1284e-05,0.00099436
83.5,0.64252,2.9997e-05,0.0054394,0.10811,1.1308e-05,0.00099509
83.75,0.6424,2.9965e-05,0.0054364,0.10849,1.1305e-05,0.00099531
84,0.64273,2.9988e-05,0.0054383,0.10771,1.1324e-05,0.00099657
84.25,0.64222,3.0004e-05,0.0054391,0.10677,1.1379e-05,0.0010001
84.5,0.6413,2.99e-05,0.0054289,0.10661,1.1385e-05,0.0010019
84.75,0.64151,2.9844e-05,0.005424,0.10644,1.1356e-05,0.0010005
85,0.64247,2.9794e-05,0.0054194,0.10603,1.133e-05,0.00099988
85.25,0.64227,2.9783e-05,0.005419,0.10692,1.1277e-05,0.00099606
85.5,0.64219,2.9812e-05,0.0054218,0.10722,1.1269e-05,0.00099588
85.75,0.64172,2.9778e-05,0.0054178,0.10779,1.1294e-05,0.00099976
86,0.642,2.9743e-05,0.0054136,0.10701,1.1341e-05,0.0010045
86.25,0.64123,2.9744e-05,0.0054138,0.107,1.1346e-05,0.001004
86.5,0.64133,2.9697e-05,0.0054088,0.10704,1.1378e-05,0.0010065
86.75,0.64001,2.9682e-05,0.0054064,0.10717,1.143e-05,0.001012
87,0.63993,2.9672e-05,0.0054048,0.10819,1.1454e-05,0.0010152
87.25,0.63907,2.9613e-05,0.0053983,0.10795,1.1495e-05,0.0010199
87.5,0.63978,2.9597e-05,0.0053972,0.10833,1.1476e-05,0.0010175
87.75,0.64018,2.9584e-05,0.0053956,0.10798,1.1495e-05,0.0010193
88,0.63828,2.9542e-05,0.0053919,0.10866,1.1475e-05,0.0010181
88.25,0.63781,2.948e-05,0.0053868,0.11019,1.1405e-05,0.0010132
88.5,0.63843,2.9437e-05,0.0053829,0.11041,1.1395e-05,0.0010124
88.75,0.63866,2.9412e-05,0.0053804,0.11025,1.1398e-05,0.0010133
89,0.63868,2.944e-05,0.0053824,0.11075,1.1461e-05,0.0010167
89.25,0.63881,2.9452e-05,0.0053839,0.11143,1.1444e-05,0.001015
89.5,0.63847,2.9468e-05,0.0053856,0.11101,1.1431e-05,0.0010134
89.75,0.63821,2.9461e-05,0.0053853,0.11065,1.1424e-05,0.0010121
90,0.63988,2.9464e-05,0.0053861,0.1114,1.1383e-05,0.001009
90.25,0.6398,2.9517e-05,0.0053911,0.11132,1.1377e-05,0.0010093
90.5,0.63948,2.9502e-05,0.0053897,0.11181,1.1375e-05,0.0010096
90.75,0.64046,2.9527e-05,0.0053918,0.11085,1.1404e-05,0.0010109
91,0.64074,2.9561e-05,0.0053952,0.11019,1.14e-05,0.00101
91.25,0.64084,2.9512e-05,0.0053909,0.10891,1.1369e-05,0.0010085
91.5,0.64051,2.9507e-05,0.0053909,0.10974,1.1325e-05,0.0010058
91.75,0.64027,2.949e-05,0.0053895,0.10947,1.131e-05,0.0010046
92,0.64047,2.952e-05,0.0053929,0.1097,1.1279e-05,0.0010021
92.25,0.64075,2.9591e-05,0.0054003,0.10862,1.1231e-05,0.00099824
92.5,0.64128,2.9616e-05,0.005403,0.10836,1.1208e-05,0.00099629
92.75,0.64182,2.9662e-05,0.005408,0.10831,1.1161e-05,0.00099261
93,0.64269,2.973e-05,0.0054146,0.10707,1.1161e-05,0.00099154
93.25,0.64203,2.9815e-05,0.0054222,0.10785,1.1186e-05,0.00099368
93.5,0.64346,2.9798e-05,0.0054203,0.10713,1.1208e-05,0.00099525
93.75,0.6436,2.9833e-05,0.0054231,0.10865,1.1261e-05,0.00099777
94,0.64393,2.9861e-05,0.0054246,0.10839,1.1333e-05,0.0010042
94.25,0.64428,2.9877e-05,0.0054254,0.10721,1.1406e-05,0.0010079
94.5,0.64329,2.9895e-05,0.0054265,0.10822,1.1448e-05,0.0010106
94.75,0.64459,2.9891e-05,0.0054258,0.10768,1.1491e-05,0.0010126
95,0.64434,2.9913e-05,0.0054274,0.10694,1.1522e-05,0.0010146
95.25,0.64427,2.9946e-05,0.0054301,0.1063,1.1568e-05,0.0010169
95.5,0.64412,2.9967e-05,0.0054319,0.10538,1.1586e-05,0.0010178
95.75,0.64467,3.0007e-05,0.0054351,0.10535,1.1647e-05,0.0010204
96,0.64357,3.0018e-05,0.0054358,0.10632,1.1662e-05,0.0010227
96.25,0.64292,2.9992e-05,0.005433,0.10697,1.1648e-05,0.0010242
96.5,0.6426,2.9921e-05,0.0054258,0.10687,1.1644e-05,0.001027
96.75,0.64175,2.992e-05,0.0054255,0.10751,1.1653e-05,0.0010287
97,0.64091,2.9878e-05,0.0054213,0.10694,1.1634e-05,0.0010304
97.25,0.64096,2.988e-05,0.0054226,0.10725,1.1602e-05,0.0010246
97.5,0.64136,2.9895e-05,0.0054246,0.10699,1.1585e-05,0.0010216
97.75,0.64159,2.9893e-05,0.0054249,0.10772,1.1542e-05,0.0010189
98,0.64172,2.9911e-05,0.0054261,0.10915,1.1565e-05,0.0010216
98.25,0.64083,2.9956e-05,0.0054299,0.11017,1.1604e-05,0.0010244
98.5,0.64098,2.9952e-05,0.0054291,0.1101,1.1596e-05,0.0010267
98.75,0.64106,2.9964e-05,0.0054297,0.10945,1.1625e-05,0.0010293
99,0.63944,2.997e-05,0.0054302,0.10994,1.1613e-05,0.0010304
99.25,0.63905,2.9957e-05,0.0054285,0.11023,1.1622e-05,0.0010327
99.5,0.63894,2.9996e-05,0.0054318,0.11086,1.1666e-05,0.0010351
99.75,0.63992,3.0077e-05,0.0054382,0.11225,1.1764e-05,0.0010413
