19.75,0.48201,0.64351,0.55559,0.69206,0.62907,0.3232,0.57926,0.71971,0.73977,0.70526,1.7654e-05,2.5224e-05,2.2176e-05,3.4316e-05,2.6584e-05,1.2102e-05,1.6517e-05,4.3016e-05,3.2376e-05,3.9227e-05,0.66026,0.65478,0.61199,0.49033,0.47779,0.61836,0.59482,0.5531,0.72203,0.61897
35.75,0.67671,0.75093,0.76615,0.38941,0.66408,0.61522,0.45547,0.67671,0.72452,0.41365,2.6626e-05,4.2199e-05,3.6534e-05,1.5269e-05,2.9289e-05,2.6123e-05,1.6412e-05,3.0473e-05,3.3783e-05,1.3767e-05,0.66699,0.65173,0.63735,0.69198,0.58165,0.64654,0.78975,0.62729,0.55993,0.61708
36,0.67075,0.74705,0.77402,0.38534,0.65482,0.62394,0.40345,0.65983,0.73791,0.44638,2.6731e-05,4.2385e-05,3.7447e-05,1.5126e-05,2.9118e-05,2.7094e-05,1.4386e-05,2.9381e-05,3.3954e-05,1.3579e-05,0.67802,0.65109,0.64808,0.68193,0.57319,0.64353,0.75401,0.60418,0.55642,0.61288
36.25,0.66127,0.74171,0.77473,0.3735,0.65289,0.61117,0.3986,0.63809,0.74005,0.43356,2.6436e-05,4.2049e-05,3.7985e-05,1.5024e-05,2.8804e-05,2.7116e-05,1.4097e-05,2.8621e-05,3.4258e-05,1.3468e-05,0.68742,0.64886,0.65419,0.66929,0.56149,0.63224,0.76643,0.59116,0.55314,0.61687
36.5,0.67819,0.71984,0.75979,0.40195,0.65,0.62299,0.42194,0.61725,0.73011,0.42532,2.5881e-05,4.0876e-05,3.8027e-05,1.4716e-05,2.8475e-05,2.694e-05,1.439e-05,2.7403e-05,3.4257e-05,1.3309e-05,0.69672,0.64833,0.65062,0.65038,0.55137,0.62027,0.7808,0.56871,0.54961,0.62238
36.75,0.67617,0.71205,0.7556,0.38997,0.63348,0.63529,0.43993,0.61406,0.72818,0.41663,2.5903e-05,3.9818e-05,3.8004e-05,1.4407e-05,2.8268e-05,2.7026e-05,1.4619e-05,2.6526e-05,3.4223e-05,1.3184e-05,0.70441,0.64466,0.64683,0.6446,0.54738,0.62606,0.78194,0.55042,0.54507,0.62175
37,0.68485,0.69643,0.76223,0.38884,0.63338,0.64615,0.3866,0.61074,0.72953,0.42196,2.5928e-05,3.9743e-05,3.8042e-05,1.4136e-05,2.8081e-05,2.739e-05,1.5261e-05,2.6106e-05,3.4874e-05,1.3164e-05,0.71215,0.64347,0.64465,0.63972,0.54446,0.62811,0.77184,0.53661,0.54958,0.62173
37.25,0.70501,0.72867,0.74564,0.39516,0.63612,0.64961,0.37963,0.6123,0.71053,0.40121,2.5586e-05,3.9582e-05,3.8326e-05,1.4078e-05,2.8279e-05,2.769e-05,1.5236e-05,2.586e-05,3.4782e-05,1.3948e-05,0.70518,0.64175,0.63956,0.63434,0.54684,0.63365,0.75375,0.52607,0.54494,0.64876
37.5,0.70657,0.7396,0.74168,0.38512,0.61278,0.65029,0.37395,0.62128,0.71013,0.40028,2.5706e-05,4.0665e-05,3.8342e-05,1.4071e-05,2.7706e-05,2.7672e-05,1.5237e-05,2.5976e-05,3.4111e-05,1.3498e-05,0.71656,0.64593,0.63629,0.62607,0.53439,0.63232,0.74306,0.51865,0.53324,0.63233
37.75,0.70478,0.7444,0.74011,0.40075,0.62328,0.65046,0.37293,0.61928,0.70769,0.41497,2.5785e-05,4.1903e-05,3.8581e-05,1.3669e-05,2.7766e-05,2.7612e-05,1.5164e-05,2.5566e-05,3.3914e-05,1.3354e-05,0.72745,0.6495,0.63926,0.60329,0.53051,0.62614,0.72818,0.51113,0.52835,0.62358
38,0.70359,0.7419,0.7494,0.40342,0.62712,0.65657,0.39347,0.634,0.71366,0.41037,2.5648e-05,4.2018e-05,3.9304e-05,1.3883e-05,2.796e-05,2.7549e-05,1.5747e-05,2.6525e-05,3.3613e-05,1.3176e-05,0.7371,0.64915,0.65161,0.6052,0.53152,0.61989,0.73782,0.51189,0.52236,0.62194
38.25,0.70995,0.73801,0.75235,0.44458,0.61999,0.66909,0.38827,0.61324,0.7173,0.42506,2.5452e-05,4.1991e-05,3.9889e-05,1.436e-05,2.7868e-05,2.7389e-05,1.5709e-05,2.6281e-05,3.3767e-05,1.309e-05,0.73958,0.64918,0.65879,0.62019,0.53198,0.61797,0.73134,0.50634,0.52325,0.61936
38.5,0.70904,0.73512,0.74527,0.45889,0.61758,0.67188,0.39176,0.61116,0.72716,0.41527,2.557e-05,4.1703e-05,3.9904e-05,1.4669e-05,2.7629e-05,2.7161e-05,1.5711e-05,2.6189e-05,3.3981e-05,1.3291e-05,0.73341,0.64254,0.65731,0.62,0.53288,0.60447,0.72132,0.49503,0.52789,0.60703
38.75,0.7186,0.73525,0.744,0.44057,0.62929,0.67603,0.39495,0.60578,0.73226,0.3705,2.6066e-05,4.1466e-05,3.9924e-05,1.4511e-05,2.7469e-05,2.751e-05,1.5713e-05,2.6261e-05,3.3967e-05,1.2965e-05,0.72652,0.63337,0.65444,0.60186,0.53502,0.59851,0.6994,0.48963,0.52655,0.59019
39,0.71697,0.72696,0.73415,0.44048,0.64156,0.66613,0.3984,0.60938,0.73587,0.38548,2.6167e-05,4.1391e-05,3.9587e-05,1.4562e-05,2.7254e-05,2.7471e-05,1.5678e-05,2.653e-05,3.4231e-05,1.2432e-05,0.72069,0.63189,0.65473,0.58889,0.5325,0.59386,0.68975,0.4877,0.5293,0.56912
39.25,0.71443,0.73098,0.74796,0.43766,0.64214,0.66555,0.38813,0.59994,0.73271,0.39137,2.6153e-05,4.161e-05,3.8889e-05,1.4614e-05,2.7383e-05,2.7515e-05,1.5981e-05,2.6432e-05,3.4393e-05,1.2566e-05,0.72286,0.63454,0.65049,0.5759,0.53894,0.58981,0.66743,0.47778,0.53153,0.57004
39.5,0.71025,0.72292,0.76325,0.4247,0.6576,0.66854,0.39048,0.60581,0.73542,0.40183,2.5933e-05,4.1679e-05,3.994e-05,1.431e-05,2.7483e-05,2.7498e-05,1.6078e-05,2.7395e-05,3.4146e-05,1.2886e-05,0.7166,0.63548,0.65179,0.55365,0.54693,0.58941,0.6476,0.47279,0.52852,0.57593
39.75,0.70799,0.70897,0.76972,0.43836,0.64298,0.68009,0.39534,0.60947,0.73558,0.41224,2.5612e-05,4.0727e-05,4.0797e-05,1.4384e-05,2.7088e-05,2.7214e-05,1.6106e-05,2.7884e-05,3.3899e-05,1.2896e-05,0.70753,0.6187,0.64341,0.53514,0.54107,0.58151,0.6269,0.46695,0.52564,0.57046
40,0.70912,0.71194,0.77581,0.46425,0.65784,0.68128,0.41206,0.60423,0.7366,0.42409,2.536e-05,4.006e-05,4.0538e-05,1.5225e-05,2.6483e-05,2.7368e-05,1.6722e-05,2.8039e-05,3.4142e-05,1.4029e-05,0.69773,0.60429,0.63132,0.53319,0.53352,0.58426,0.61518,0.45782,0.52852,0.60208
40.25,0.71351,0.70264,0.78527,0.49688,0.66186,0.68449,0.42265,0.59335,0.71704,0.43222,2.5339e-05,3.9796e-05,4.1485e-05,1.6068e-05,2.6762e-05,2.7535e-05,1.6663e-05,2.7388e-05,3.3522e-05,1.3562e-05,0.69727,0.59601,0.63287,0.52751,0.54149,0.59071,0.6007,0.44296,0.51979,0.59396
40.5,0.7256,0.69396,0.77526,0.54947,0.64566,0.69345,0.43222,0.58581,0.72345,0.43104,2.5266e-05,3.8886e-05,4.1625e-05,1.8118e-05,2.6902e-05,2.758e-05,1.7032e-05,2.7724e-05,3.3005e-05,1.3489e-05,0.70276,0.5855,0.63099,0.53746,0.54396,0.59438,0.58927,0.43324,0.51216,0.58261
40.75,0.71723,0.7002,0.76989,0.60973,0.65225,0.69971,0.45188,0.59642,0.72577,0.42382,2.5201e-05,3.8214e-05,4.1585e-05,1.9306e-05,2.7213e-05,2.8079e-05,1.7438e-05,2.8095e-05,3.3634e-05,1.3998e-05,0.69046,0.576,0.62842,0.53319,0.54743,0.60045,0.57933,0.42531,0.5124,0.57584
41,0.72638,0.69904,0.77793,0.64164,0.64854,0.70984,0.47734,0.60201,0.71294,0.44377,2.5138e-05,3.877e-05,4.1036e-05,2.0576e-05,2.7264e-05,2.8626e-05,1.8236e-05,2.8501e-05,3.3632e-05,1.4258e-05,0.67989,0.58401,0.61691,0.537,0.54936,0.60744,0.57176,0.41963,0.51329,0.56625
41.25,0.72968,0.71345,0.77927,0.60407,0.64932,0.6976,0.46157,0.59123,0.70737,0.4539,2.5394e-05,3.8836e-05,4.1036e-05,2.0514e-05,2.7114e-05,2.8603e-05,1.8105e-05,2.8432e-05,3.2061e-05,1.4677e-05,0.67835,0.58489,0.61408,0.52896,0.55217,0.60489,0.55295,0.41385,0.50816,0.56348
41.5,0.71436,0.71504,0.77193,0.59548,0.63086,0.69904,0.46244,0.5982,0.68862,0.49318,2.5441e-05,3.9231e-05,4.1783e-05,2.0435e-05,2.7167e-05,2.8857e-05,1.8328e-05,2.8781e-05,3.2016e-05,1.5189e-05,0.68013,0.59155,0.62625,0.52107,0.56086,0.61027,0.53861,0.40935,0.50918,0.5614
41.75,0.71898,0.71855,0.78167,0.60321,0.60247,0.67469,0.48719,0.62851,0.67364,0.49657,2.5298e-05,3.9672e-05,4.1628e-05,1.9957e-05,2.5966e-05,2.8971e-05,1.9528e-05,3.1162e-05,3.0116e-05,1.5565e-05,0.67646,0.60045,0.63466,0.51424,0.56329,0.60858,0.53369,0.41413,0.50216,0.55513
42,0.72236,0.71738,0.78548,0.61282,0.61077,0.6613,0.46086,0.59762,0.68168,0.54542,2.538e-05,4.0129e-05,4.2123e-05,2.0638e-05,2.3888e-05,2.7767e-05,1.9528e-05,3.1242e-05,2.9596e-05,1.5492e-05,0.67939,0.6097,0.64371,0.52148,0.5543,0.60563,0.52121,0.40861,0.50465,0.54507
42.25,0.73262,0.71185,0.78656,0.63155,0.62361,0.66511,0.46158,0.58032,0.68162,0.54319,2.5672e-05,4.0762e-05,4.201e-05,2.1997e-05,2.3648e-05,2.7088e-05,1.9567e-05,3.0336e-05,2.9554e-05,1.54e-05,0.69168,0.63042,0.6418,0.53908,0.5633,0.60309,0.50963,0.40008,0.50706,0.53019
42.5,0.73964,0.70852,0.78608,0.63346,0.61825,0.66199,0.46943,0.59858,0.68414,0.53214,2.561e-05,3.9352e-05,4.2106e-05,2.2684e-05,2.3648e-05,2.8803e-05,2.0287e-05,2.9592e-05,2.9566e-05,1.5621e-05,0.69044,0.63567,0.64575,0.55513,0.56722,0.61206,0.50261,0.39397,0.50788,0.52955
42.75,0.74135,0.70969,0.77652,0.7218,0.6225,0.64338,0.47668,0.59057,0.65978,0.50349,2.5834e-05,3.832e-05,4.1966e-05,2.2362e-05,2.3648e-05,2.8853e-05,2.0623e-05,2.9739e-05,2.8474e-05,1.5355e-05,0.69773,0.63786,0.6507,0.55912,0.57864,0.61023,0.49399,0.38829,0.50935,0.5232
43,0.73947,0.70681,0.78728,0.72697,0.62434,0.6354,0.46524,0.58539,0.65129,0.46008,2.5817e-05,3.8612e-05,4.0844e-05,2.2982e-05,2.3797e-05,2.8785e-05,2.0513e-05,2.978e-05,2.6795e-05,1.4129e-05,0.69249,0.65002,0.65601,0.56078,0.58848,0.60619,0.48434,0.38427,0.504,0.50097
43.25,0.75083,0.70542,0.78959,0.74802,0.63008,0.63164,0.47753,0.57834,0.65358,0.44969,2.6638e-05,3.8453e-05,4.0361e-05,2.4403e-05,2.3909e-05,2.9033e-05,2.057e-05,2.9782e-05,2.6042e-05,1.3167e-05,0.69907,0.66157,0.65867,0.57586,0.59788,0.60831,0.47483,0.37826,0.50655,0.4784
43.5,0.74676,0.68873,0.78863,0.74986,0.62255,0.63653,0.49461,0.57093,0.65621,0.48927,2.7129e-05,3.7781e-05,4.0859e-05,2.529e-05,2.2961e-05,2.8743e-05,2.0805e-05,2.8906e-05,2.6009e-05,1.3083e-05,0.70173,0.66618,0.65839,0.5822,0.58517,0.60111,0.46184,0.36558,0.51523,0.46758
43.75,0.74217,0.70473,0.78717,0.7625,0.60907,0.63584,0.50268,0.56154,0.66172,0.5143,2.7182e-05,3.7498e-05,4.0855e-05,2.6045e-05,2.2214e-05,2.8817e-05,2.1092e-05,2.8549e-05,2.6004e-05,1.4472e-05,0.70247,0.68154,0.6489,0.58443,0.57151,0.60143,0.45354,0.35799,0.52333,0.47078
44,0.74328,0.70119,0.79357,0.75402,0.6125,0.65523,0.4954,0.52761,0.65595,0.53829,2.7222e-05,3.6983e-05,4.0416e-05,2.6264e-05,2.2031e-05,2.9177e-05,2.0758e-05,2.8506e-05,2.5972e-05,1.4564e-05,0.70326,0.68205,0.63852,0.57976,0.56409,0.60467,0.43777,0.3491,0.52718,0.45417
44.25,0.74603,0.69339,0.78754,0.74501,0.63214,0.64776,0.4832,0.52152,0.66019,0.51367,2.7061e-05,3.7466e-05,4.0774e-05,2.629e-05,2.2025e-05,2.9282e-05,2.0705e-05,2.7443e-05,2.5861e-05,1.4582e-05,0.70541,0.67502,0.6461,0.56806,0.56184,0.60669,0.42872,0.33612,0.53087,0.44606
44.5,0.74552,0.71142,0.78577,0.74371,0.62104,0.65708,0.48278,0.52058,0.65686,0.51569,2.7041e-05,3.8578e-05,4.087e-05,2.6132e-05,2.1678e-05,3.0251e-05,2.0358e-05,2.7686e-05,2.5912e-05,1.4669e-05,0.70553,0.6659,0.65606,0.55299,0.56814,0.62189,0.4154,0.33434,0.53134,0.43918
44.75,0.74872,0.70767,0.79004,0.75071,0.62134,0.66334,0.49695,0.52554,0.65295,0.53033,2.7247e-05,3.9191e-05,4.0561e-05,2.6058e-05,2.1631e-05,3.0409e-05,2.1995e-05,2.7919e-05,2.5442e-05,1.5688e-05,0.71283,0.6589,0.66315,0.53833,0.57826,0.6217,0.42812,0.33255,0.52092,0.44954
45,0.7495,0.71678,0.79302,0.75974,0.6142,0.65202,0.50669,0.52272,0.65838,0.58682,2.7298e-05,4.0058e-05,4.0508e-05,2.6253e-05,2.1479e-05,3.041e-05,2.264e-05,2.8142e-05,2.5019e-05,1.6878e-05,0.71844,0.65001,0.66726,0.52857,0.58377,0.61782,0.42959,0.33081,0.5121,0.45962
45.25,0.75837,0.72921,0.79618,0.78385,0.61106,0.65285,0.56296,0.52393,0.64821,0.58487,2.7185e-05,4.1193e-05,4.0354e-05,2.8581e-05,2.1312e-05,3.0395e-05,2.5245e-05,2.7234e-05,2.4945e-05,1.7355e-05,0.71679,0.64305,0.66496,0.5297,0.59018,0.61266,0.45471,0.32022,0.51164,0.45922
45.5,0.76413,0.71896,0.79624,0.76423,0.60849,0.65262,0.62156,0.54248,0.67853,0.5932,2.7582e-05,4.1408e-05,4.0462e-05,2.9191e-05,2.1163e-05,3.0486e-05,2.808e-05,2.7885e-05,2.4752e-05,1.7465e-05,0.72922,0.63584,0.66909,0.51996,0.59436,0.60829,0.47698,0.32154,0.51008,0.45364
45.75,0.76103,0.72425,0.79063,0.7634,0.59797,0.65868,0.68539,0.56095,0.68441,0.60579,2.7696e-05,4.1771e-05,4.0099e-05,2.9244e-05,2.1285e-05,3.0141e-05,3.2338e-05,2.8827e-05,2.4758e-05,1.7349e-05,0.73896,0.62421,0.66403,0.5103,0.60718,0.60371,0.51457,0.32672,0.51625,0.44054
46,0.74887,0.72172,0.79063,0.76713,0.60472,0.65233,0.7064,0.58684,0.68632,0.61333,2.7688e-05,4.1729e-05,3.9533e-05,2.8973e-05,2.0986e-05,3.0236e-05,3.5593e-05,3.0534e-05,2.4969e-05,1.7352e-05,0.74021,0.61411,0.65706,0.50035,0.61262,0.60609,0.53976,0.33622,0.52206,0.43398
46.25,0.7582,0.72105,0.7787,0.7644,0.60483,0.65255,0.67634,0.5736,0.67408,0.61737,2.7536e-05,4.1701e-05,3.9351e-05,2.8997e-05,2.105e-05,3.037e-05,3.6077e-05,3.0714e-05,2.4483e-05,1.7533e-05,0.75037,0.60881,0.64698,0.49112,0.61416,0.60578,0.54166,0.33527,0.51443,0.42802
46.5,0.75852,0.72132,0.77102,0.7625,0.61056,0.65095,0.71462,0.57428,0.66847,0.62084,2.7783e-05,4.1774e-05,3.8834e-05,2.889e-05,2.1083e-05,3.0214e-05,3.5324e-05,3.0847e-05,2.3888e-05,1.7544e-05,0.7578,0.60407,0.63869,0.47919,0.61787,0.59909,0.53691,0.33413,0.50366,0.41971
46.75,0.76534,0.72152,0.77026,0.76565,0.609,0.64218,0.68208,0.572,0.66444,0.61223,2.761e-05,4.2349e-05,3.9178e-05,2.8926e-05,2.1336e-05,2.9899e-05,3.5548e-05,3.1257e-05,2.3856e-05,1.7629e-05,0.75458,0.60683,0.63225,0.46764,0.61461,0.58935,0.52515,0.3353,0.49671,0.40686
47,0.75551,0.7314,0.76954,0.76291,0.60565,0.64978,0.68227,0.55051,0.69051,0.6409,2.76e-05,4.3094e-05,3.998e-05,2.8892e-05,2.1405e-05,2.9226e-05,3.551e-05,3.0764e-05,2.4346e-05,1.8691e-05,0.75303,0.61814,0.62905,0.45911,0.60735,0.57264,0.51424,0.33238,0.4932,0.4032
47.25,0.74802,0.7394,0.74852,0.76536,0.57968,0.64975,0.68247,0.57216,0.71623,0.63413,2.7059e-05,4.3449e-05,3.8872e-05,2.8941e-05,2.0861e-05,2.9198e-05,3.564e-05,2.8937e-05,2.6299e-05,1.8929e-05,0.73921,0.62365,0.61406,0.45026,0.59393,0.56673,0.49971,0.3223,0.50497,0.3952
47.5,0.75507,0.72711,0.74198,0.76091,0.5754,0.65202,0.68257,0.5733,0.66632,0.64136,2.6808e-05,4.3373e-05,3.8387e-05,2.8951e-05,2.0082e-05,2.9212e-05,3.5539e-05,2.8865e-05,2.5677e-05,1.9267e-05,0.73449,0.61628,0.61004,0.44183,0.58154,0.56262,0.48594,0.31908,0.49597,0.38779
47.75,0.76545,0.72475,0.73578,0.75557,0.57449,0.63674,0.68262,0.57349,0.66282,0.64259,2.7388e-05,4.3451e-05,3.7908e-05,2.9129e-05,2.0142e-05,3.1126e-05,3.5536e-05,2.8866e-05,2.5752e-05,1.9413e-05,0.74798,0.60464,0.60607,0.43249,0.58574,0.56967,0.47554,0.31549,0.49807,0.37931
48,0.75216,0.72228,0.74469,0.75567,0.57479,0.60239,0.68292,0.57825,0.65695,0.6436,2.756e-05,4.3107e-05,3.7282e-05,2.9096e-05,1.9875e-05,3.0844e-05,3.5531e-05,2.8978e-05,2.5615e-05,1.9491e-05,0.75313,0.58662,0.60067,0.42392,0.58214,0.56387,0.46334,0.31108,0.49685,0.36986
48.25,0.77086,0.71913,0.75292,0.7709,0.57988,0.61111,0.68378,0.55944,0.65194,0.66239,2.78e-05,4.2679e-05,3.7329e-05,2.8697e-05,2.0344e-05,3.017e-05,3.5823e-05,2.854e-05,2.4941e-05,2.2154e-05,0.75797,0.57136,0.60383,0.41491,0.59524,0.55645,0.45243,0.30602,0.48767,0.37937
48.5,0.77424,0.7284,0.74818,0.7684,0.57439,0.59898,0.67976,0.55169,0.653,0.6763,2.8442e-05,4.2678e-05,3.7352e-05,2.864e-05,2.015e-05,3.0533e-05,3.5629e-05,2.7588e-05,2.5262e-05,2.3302e-05,0.77176,0.56161,0.60935,0.40645,0.59179,0.56014,0.44033,0.29819,0.49279,0.3751
48.75,0.78313,0.73415,0.74758,0.76659,0.57687,0.6257,0.6774,0.52498,0.64883,0.70152,2.8597e-05,4.3218e-05,3.6945e-05,2.8843e-05,2.0315e-05,3.0182e-05,3.5714e-05,2.6999e-05,2.4983e-05,2.4975e-05,0.77502,0.56116,0.61426,0.39781,0.60037,0.55888,0.43028,0.29363,0.48925,0.37573
49,0.78612,0.73411,0.75169,0.77201,0.5804,0.6211,0.68262,0.52238,0.64826,0.70293,2.8962e-05,4.3437e-05,3.7202e-05,2.9396e-05,2.0267e-05,3.0036e-05,3.5608e-05,2.6359e-05,2.5238e-05,2.5893e-05,0.78937,0.55561,0.62834,0.39202,0.59933,0.55127,0.41789,0.28817,0.49432,0.37169
49.25,0.77629,0.74075,0.75239,0.78143,0.59647,0.61571,0.68062,0.53222,0.66377,0.69316,2.8961e-05,4.4418e-05,3.761e-05,3.0124e-05,1.9795e-05,2.9505e-05,3.5609e-05,2.6478e-05,2.5616e-05,2.5717e-05,0.78884,0.55471,0.642,0.38592,0.59952,0.53772,0.40867,0.28697,0.50031,0.36062
49.5,0.78459,0.74656,0.7519,0.79751,0.5966,0.61568,0.67525,0.54114,0.66084,0.70599,2.8948e-05,4.5522e-05,3.741e-05,3.1642e-05,1.9951e-05,2.9131e-05,3.601e-05,2.6946e-05,2.5978e-05,2.646e-05,0.78071,0.55439,0.64923,0.3843,0.60639,0.52469,0.40106,0.2867,0.50697,0.35558
49.75,0.77091,0.73485,0.75384,0.78038,0.60599,0.6166,0.68983,0.547,0.6607,0.72585,2.9274e-05,4.5183e-05,3.7745e-05,3.1911e-05,1.9872e-05,2.9046e-05,3.6016e-05,2.6959e-05,2.5796e-05,2.8202e-05,0.78063,0.53965,0.66057,0.37734,0.6169,0.51733,0.39224,0.28373,0.50555,0.35734
50,0.73261,0.7326,0.74408,0.76687,0.6057,0.61782,0.68997,0.5592,0.65399,0.70553,2.8585e-05,4.5348e-05,3.774e-05,3.1852e-05,1.9912e-05,2.9045e-05,3.6306e-05,2.6343e-05,2.5653e-05,2.8151e-05,0.77258,0.52825,0.66087,0.3708,0.62377,0.51176,0.38423,0.27473,0.50455,0.35059
50.25,0.71578,0.72878,0.74965,0.76753,0.60225,0.62986,0.68841,0.56489,0.69302,0.69277,2.5943e-05,4.5325e-05,3.8404e-05,3.1818e-05,2.0061e-05,2.834e-05,3.6591e-05,2.6892e-05,2.5749e-05,2.8021e-05,0.74275,0.51648,0.66402,0.36499,0.63242,0.50369,0.37628,0.27269,0.50728,0.34537
50.5,0.74905,0.72577,0.73193,0.76874,0.56577,0.63376,0.6896,0.57917,0.66616,0.70254,2.2439e-05,4.4919e-05,3.8044e-05,3.2096e-05,1.9702e-05,2.8755e-05,3.5877e-05,2.7714e-05,2.5269e-05,2.8237e-05,0.70315,0.50041,0.67066,0.36191,0.64233,0.49969,0.36577,0.27213,0.50818,0.34249
50.75,0.73653,0.74071,0.72926,0.76658,0.55384,0.64492,0.7019,0.62132,0.6717,0.72468,2.2051e-05,4.4745e-05,3.7564e-05,3.1723e-05,1.755e-05,3.0212e-05,3.6198e-05,3.0431e-05,2.4436e-05,3.0544e-05,0.6967,0.48482,0.67664,0.35357,0.62446,0.50203,0.35892,0.27916,0.50582,0.35272
51,0.77001,0.75736,0.73534,0.76584,0.57319,0.70084,0.68223,0.68926,0.65766,0.72877,2.2904e-05,4.674e-05,3.7257e-05,3.1711e-05,1.6645e-05,3.3594e-05,3.6209e-05,3.5791e-05,2.4801e-05,3.1844e-05,0.70193,0.48182,0.68154,0.34861,0.62006,0.5187,0.35191,0.29481,0.51873,0.356
51.25,0.77197,0.77203,0.73211,0.76636,0.57768,0.70296,0.67586,0.74445,0.65146,0.74582,2.393e-05,4.9406e-05,3.7244e-05,3.1662e-05,1.6775e-05,3.5337e-05,3.6957e-05,4.2308e-05,2.4397e-05,3.3576e-05,0.70636,0.47792,0.68708,0.34351,0.62829,0.52279,0.34703,0.31089,0.52319,0.36231
51.5,0.73399,0.79868,0.7187,0.76444,0.56591,0.70017,0.69882,0.76724,0.64153,0.74855,2.3594e-05,5.1764e-05,3.7624e-05,3.1656e-05,1.6755e-05,3.638e-05,3.7904e-05,4.6083e-05,2.4095e-05,3.473e-05,0.70045,0.4716,0.70854,0.33925,0.62777,0.52192,0.34284,0.31493,0.52561,0.36489
